timestamp,model,task,layer,variant,perturbation,score,split
2026-08-19T22:24:51.179780,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,-1,none,baseline,76.9,P
2026-08-19T22:25:50.577696,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,0,attn,avg,74.6,P
2026-08-19T22:26:50.008061,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,0,mlp,avg,63.7,P
2026-08-19T22:27:49.378548,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,1,attn,avg,76.6,P
2026-08-19T22:28:48.826209,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,1,mlp,avg,63.2,P
2026-08-19T22:29:48.223043,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,2,attn,avg,76.1,P
2026-08-19T22:30:47.664525,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,2,mlp,avg,73.2,P
2026-08-19T22:31:47.153364,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,3,attn,avg,76.9,P
2026-08-19T22:32:46.569892,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,3,mlp,avg,71.9,P
2026-08-19T22:33:46.203113,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,4,attn,avg,76.9,P
2026-08-19T22:34:45.938768,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,4,mlp,avg,71.0,P
2026-08-19T22:35:45.514880,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,5,attn,avg,76.7,P
2026-08-19T22:36:45.189352,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,5,mlp,avg,72.3,P
2026-08-19T22:37:44.955665,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,6,attn,avg,74.2,P
2026-08-19T22:38:44.576967,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,6,mlp,avg,33.6,P
2026-08-19T22:39:44.252746,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,7,attn,avg,76.1,P
2026-08-19T22:40:43.894665,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,7,mlp,avg,75.1,P
2026-08-19T22:41:43.582745,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,8,attn,avg,76.5,P
2026-08-19T22:42:43.138377,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,8,mlp,avg,75.4,P
2026-08-19T22:43:42.621495,/workspace/merge_tools/hf_cache/models/T-pro-it-2.0,m_mmlu_ru,9,attn,avg,77.1,P
